"RNA-seq counts from 3' sequencing, normalized to 10M reads",,,,,,,,,,,,,,,,,
UNIQUD,NAME,LT-HSC,HSC,MPP,CLP,CMP,GMP,MF,Granulocyte,Mono,B,CD4,CD8,NK,MEP,EryA,EryB
NM_011324,Scnn1a,19.294,17.101,27.7113,11.7407,54.4721,128.2588,38.5156,45.48,34.0502,0,0,0.8315,34.1136,5.6271,0,1.896
NR_040697,Gm10637,0,0,1.0496,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001037168,Psg27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_011050,Pdcd4,385.884,944.8213,257.3271,218.1136,497.9476,819.4043,81.3019,49.3082,103.5044,1182.5138,995.3907,946.2808,1722.5524,697.9476,84.3809,64.449
NM_177619,Kat7,347.296,317.7906,118.2611,164.3301,240.9559,226.8364,62.3598,45.7126,77.7401,231.4625,187.961,219.5229,422.1175,422.0782,186.336,53.076
NM_023517,Tnfsf13,48.236,51.3027,17.1998,9.0922,38.4148,93.4441,156.6262,15.421,177.6494,0,0,0,306.9905,52.2522,12.5556,2.843
NM_010022,Dbt,86.824,52.7289,29.3988,37.4861,62.1644,67.7951,14.1039,11.8553,19.0428,170.1361,87.3586,74.8377,132.1778,74.7849,1.5065,0.948
NM_001039121,Defb43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_146247,Mettl22,183.295,148.2102,30.4501,70.8189,57.9704,63.3984,12.0633,6.5341,13.2178,92.037,50.3008,54.0517,51.1644,205.0136,8.0366,0.948
NM_173212,Chrnb3,0,0,0.3936,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_026005,2610301B20Rik,67.53,101.1807,27.9535,55.6543,45.3986,57.9015,5.1041,4.7538,9.1858,39.045,3.9709,30.766,34.1102,118.9749,24.6109,3.791
NM_001081012,Ccdc171,183.295,296.4182,53.5466,49.2224,89.048,43.605,17.2599,19.5811,25.7627,181.2648,87.363,88.9663,251.5678,163.2106,10.0456,10.426
NR_027488,Senp2,511.297,297.8442,107.2135,180.2505,174.2533,156.8461,77.2026,76.3305,107.3085,460.1544,231.6418,238.6455,400.7915,437.3849,447.9965,168.704
NM_001033355,Zfp568,77.177,59.8529,26.521,36.3567,47.8423,59.3647,8.7227,7.2399,6.9449,69.7163,37.0635,29.1036,68.2259,114.981,9.0401,2.843
NM_172751,Arhgef10,86.824,52.7287,37,38.243,8.7326,2.5652,4.4542,6.0056,23.3,30.6725,22.5024,9.1479,0,4.8236,6.5296,3.791
NM_172569,Unk,829.651,570.0307,232.799,280.2371,334.8638,243.6979,85.0996,35.3025,66.7602,401.5676,230.3194,246.1254,396.5041,537.1001,209.9387,64.449
NM_183123,Spinkl,9.647,2.8501,1.968,0,0,0,0,0.0391,0,0,0,0,0,0,0,0
NM_138684,Wfdc12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_027854,Clk1,472.708,369.0984,129.6694,191.1783,248.9788,251.7611,63.5567,81.4855,166.6859,1204.8148,746.5462,493.9119,818.6802,371.4251,208.4333,133.637
NM_027862,Atp5h,1369.889,562.9094,276.791,374.2237,381.9895,476.0724,197.1874,86.3216,190.4267,309.5445,242.2322,261.0925,613.9929,1266.2873,655.9406,370.581
NM_001033350,Bank1,96.471,71.2531,24.7973,26.5037,4.8901,2.1992,160.6034,136.5578,25.0894,10372.0198,60.8912,28.2745,81.022,4.0175,97.43,48.337
NM_177225,Samd12,135.06,296.418,25.98,3.7872,14.3172,2.9314,2.3204,1.0775,4.9284,11.1562,3.9711,2.4945,0,11.2513,5.5236,3.791
NM_009574,Zic2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_032007,Mmp1b,0,0,0,0,0,0,0,0,0,0,0,0.8312,0,0,0,0
NM_001284412,Vps25,781.416,541.5333,246.3741,287.4298,291.9339,293.1712,150.5151,96.2863,112.2336,499.2153,266.0635,240.3123,473.2731,596.5966,369.1732,62.553
NM_173363,Eif5,1504.949,672.6404,300.1613,524.4486,502.8261,502.8006,197.3652,108.3998,199.6139,847.7843,366.6622,505.5619,741.9091,1337.7809,1256.5817,2070.893
NM_025933,Higd2a,1369.889,259.3656,214.6777,326.8368,221.3952,260.9281,225.0245,100.3914,200.7195,223.0771,161.4874,250.2872,413.6049,418.9024,212.4523,100.464
NM_008216,Has2,0,1.4252,0.9184,0,0.3495,0,0.1856,0.6658,0,0,0,0,0,0,0,0
NM_009663,Alox5ap,781.416,409.0019,389.4114,369.1759,623.3096,741.0104,707.759,977.308,1323.7542,41.8299,3.971,6.6528,515.9324,116.5591,35.1617,22.747
NM_001013390,Scn4b,221.884,4.2752,0.7873,38.6418,0,0,0.2785,1.8191,0.6722,5.5764,0,0.8318,0,0,0,0
NR_033570,Gm7104,0,0,0.1312,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_008666,Myt1l,0,8.5504,10.4971,0,0,0.7331,0.2785,0.2547,0.2239,0,0,2.4936,0,0,1.5065,0
NM_001163796,Treml4,9.647,12.8258,4.3302,24.2439,3.8417,3.2982,485.9254,143.1973,146.071,2.7881,1.3234,3.326,818.6664,3.214,25.1134,15.164
NM_178931,Tnfrsf14,0,0,3.1535,1.1361,0,0.3665,1.5773,1.8591,0.224,2.7881,2.6473,1.6627,4.2632,4.0201,11.0496,2.843
NM_001039220,AI429214,9.647,11.4006,8.2666,21.5814,12.5727,9.1618,3.4321,1.1545,0.8962,0,0,0,4.2648,4.0188,0.5019,0
NM_001198914,Myb,1061.182,1259.7711,536.5294,881.8426,1209.5896,1343.8514,109.3406,20.3703,41.4433,139.4314,129.7266,153.8231,89.5501,1682.6362,7.0322,7.582
NM_001100610,Gm14632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001033166,2700094K13Rik,3038.839,403.2997,558.7842,1023.0602,669.7484,831.8978,215.9727,52.111,120.9674,295.5922,187.9602,206.2171,422.1261,1087.8223,139.6265,36.963
NR_030451,Mir682,2604.719,397.5968,284.7447,203.7697,142.7988,112.515,206.6196,102.4755,101.0259,133.8517,95.3056,102.2722,102.334,389.2237,156.6711,153.54
NM_028065,Cnpy3,578.827,588.5625,354.48,401.0439,497.9312,505.3662,225.7608,119.4064,351.2845,549.3763,128.3952,113.9201,336.8341,327.1764,35.6611,20.851
NM_175414,Tspan9,164.001,34.2015,12.9909,13.2536,2.4445,5.8636,34.8835,57.1005,8.0657,0,46.3321,82.3192,29.8472,0.8048,4.5206,0.948
NM_008631,Mt4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001177759,Tnfaip8,935.77,625.6118,309.1072,381.3023,547.889,748.6817,154.5951,239.8726,218.6591,1140.6262,307.0665,354.2467,341.1233,137.4811,86.3849,61.606
NM_016859,Bysl,530.591,404.7253,109.0913,188.9998,177.0485,211.0853,54.0131,22.2625,34.0542,217.5182,90.0117,142.177,140.697,873.2154,167.2489,52.128
NM_027869,Pnpt1,77.177,118.2817,31.7605,53.7539,126.4149,113.6028,15.5897,10.9367,36.2955,156.1757,109.8598,103.0986,157.7616,333.6223,28.6285,9.478
NM_001136556,Fer1l4,0,4.2752,1.5745,0,1.0478,0,0,0.0785,0.4479,0,0,0.8318,0,1.607,0,0
NM_145135,Rnh1,974.358,731.0696,435.05,329.4685,513.9985,562.531,328.7617,146.5155,446.0291,448.9632,148.2411,160.4821,921.0006,594.2309,119.0321,47.389
NM_183064,Fgf12,0,38.4769,4.4613,0.7574,0.3491,1.4658,0.1857,0.1762,0.2239,0,0,0,0,0,3.0141,0
NM_029721,Snx27,839.298,440.3489,176.3796,273.0426,251.4208,271.5522,130.5694,128.2592,164.2057,465.7247,307.0844,260.264,336.8461,693.9223,96.4291,38.859
NM_001171024,Nup62-il4i1,1331.301,558.6338,338.4264,462.0287,546.4862,523.6795,179.6628,342.4864,96.3315,2191.9889,111.1836,123.8993,281.4132,1251.9102,299.3485,152.592
NM_207230,Olfr320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001145859,Sh3bp2,270.119,85.5051,60.4971,78.7575,98.1259,68.5272,95.7609,56.3067,179.2173,535.418,35.7376,38.2513,434.9171,70.7599,27.6255,13.269
NM_010877,Ncf2,366.59,236.5638,134.1288,99.5941,218.5992,309.303,464.2999,538.623,539.0043,482.4632,11.9124,6.6523,430.6507,68.3257,37.668,28.433
NM_177721,Ranbp6,0,4.2752,3.0186,3.7856,9.7773,12.4597,1.3923,1.3906,3.137,25.0984,9.2655,5.8205,4.2648,16.0787,1.5065,1.896
NM_001242368,F10,28.941,84.0804,15.1011,10.6048,26.888,121.6649,92.0708,7.9915,168.6852,0,0,0.8318,123.6618,12.862,5.0231,2.843
NM_001010828,Taar6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_007437,Aldh3a2,202.589,119.7077,51.701,75.735,66.3514,69.9959,61.7063,69.8903,84.9048,206.3781,101.9225,76.5029,251.5767,87.6329,9.5415,15.164
NR_104378,Fbxl4,48.236,119.7058,23.2281,35.975,38.4112,36.2804,14.9391,17.5866,18.1461,256.5713,47.6529,50.7171,46.8996,84.4123,6.5301,3.791
NM_001199677,Vps37d,19.294,11.4008,0.9184,1.8927,0.6989,0,1.1129,0.3913,0.4482,0,0,0,8.5298,0,0.5025,0
NM_001081262,Fam194a,0,0,0.7875,0,0,0,0.3709,0.2151,0.448,0,1.3235,1.6636,0,0.8035,0.5025,0
NM_130882,Cyp4f13,299.06,192.3896,51.3085,53.0045,41.5534,42.1441,44.4442,52.6481,63.6232,373.718,178.6994,128.8809,204.6719,40.2001,16.5753,2.843
NM_134013,Psme4,221.884,323.4947,79.0152,107.9,202.1858,216.2104,56.5063,66.876,109.1084,501.9724,235.6117,222.0173,520.2232,348.9528,121.5479,101.412
NM_001039202,Hdhd2,9.647,5.7003,2.8865,1.5142,7.3321,7.6959,2.0408,0.8023,0.448,11.1553,5.2951,8.3157,0,8.0454,4.5195,0.948
NM_016850,Irf7,762.122,607.0886,175.2949,155.6499,64.9496,35.181,514.8244,286.7002,768.6393,320.7215,279.2955,288.535,648.124,345.7531,1736.7845,2720.12
NM_030255,Apobec3,4466.611,1559.0475,790.2623,1024.7888,928.8619,743.5673,373.0093,438.7007,366.5136,4844.2016,689.5876,1074.3564,2762.9982,1571.9467,1191.8099,413.231
NM_207010,Mdga2,0,42.7519,14.3025,0,1.7463,0,0.1857,0.2936,0,2.7893,0,0,12.7894,3.2191,1.5071,0
NM_001038846,Rcsd1,2218.835,253.6654,283.3335,566.887,326.4914,368.6582,204.7947,360.7785,144.4925,1770.8232,795.5028,698.4488,946.5914,69.93,39.1756,18.956
NM_139147,Rab40b,67.53,38.4771,5.7764,0.3788,6.9842,3.6652,0.9282,0.0784,0,0,0,0,0,19.3004,0.5025,1.896
NM_011095,Pirb,48.236,310.6691,44.7453,32.1991,21.3015,20.1546,812.5915,1075.1993,1049.7572,711.1409,5.2942,4.9893,405.0735,43.4194,50.2252,27.486
NM_009305,Syp,9.647,47.0282,3.0178,10.9864,4.5398,2.1991,2.4129,1.3515,2.2407,5.5788,1.3234,1.6635,12.791,0.8035,3.5146,0
NM_001039495,Ccdc108,0,42.7513,2.2307,0,0.6989,0.3664,0,0.0588,0,0,0,0,0,3.2153,1.0046,0
NM_134093,Letmd1,202.589,215.186,126.7777,169.2599,185.7694,168.2102,55.4866,33.6159,47.4923,250.996,113.8369,172.9639,213.2017,303.1574,13.0597,3.791
NM_146638,Olfr1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_040771,Gm20756,0,2.8501,2.4931,1.8939,0,0.3665,0.0928,0.1176,0.4482,0,0,0,0,4.8236,0,0
NR_106155,Mir126b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_019764,Amotl2,9.647,2.8503,0,0,0.6985,1.4656,2.8774,2.1371,2.0167,0,0,0,0,2.4105,0,0
NM_001007571,D8Ertd738e,1987.304,904.926,412.3582,636.6527,444.869,491.803,370.2435,195.2363,320.3408,800.386,309.7454,451.5078,861.2908,1198.9068,792.571,251.161
NM_146326,Olfr943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001164228,Nrf1,607.768,303.5411,120.8628,223.4325,203.5939,201.5524,65.8849,77.5516,80.8747,663.7406,407.6867,341.7481,528.7131,475.9624,368.14,146.905
NM_130448,Pcdh18,0,0,0,0,0,0,0,0,0.2239,0,0,0,0,0,0,0.948
NM_177186,Slc35e2,57.883,89.7809,22.1775,56.7997,59.3684,36.2808,11.6924,11.7045,14.7873,164.5334,90.014,75.6671,81.0132,239.5933,41.6843,12.321
NM_145592,Dkk4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001285847,Paqr7,202.589,427.5274,110.8917,58.6897,131.9935,145.8489,90.0156,82.2346,75.7186,27.8889,190.6185,202.8936,392.2685,20.8943,8.0372,2.843
NM_146144,Usp1,627.062,343.4447,193.859,218.132,321.6027,272.2808,81.9447,34.0721,62.7267,209.1558,93.9827,106.4375,191.8635,583.7356,417.3724,144.062
NM_007911,Efnb3,0,4.2752,0.7872,4.1649,1.7461,2.1988,3.0623,0.6456,0.8958,8.3645,7.9428,7.4835,0,30.5466,15.5708,4.739
NM_007645,Cd37,2450.366,913.4838,601.9599,1028.2595,277.6209,294.2617,273.2638,366.6189,183.6842,10634.6048,1053.6535,638.6091,1969.8156,257.2647,223.5031,122.263
NM_001166482,Mthfsd,260.472,131.1083,65.8799,97.7108,86.9541,78.4238,29.5085,13.9183,27.5536,181.2902,38.3875,53.2146,85.2764,188.154,34.1513,3.791
NM_001271603,Socs1,86.824,22.8013,29.7873,47.3246,11.174,13.5596,17.3526,12.9238,15.6803,78.0797,119.1276,140.5244,34.1086,12.0653,11.0513,0.948
NM_029064,Ttll9,0,0,0.7873,1.1358,1.0479,2.1989,0,0,0.448,0,0,0,0,0,0,0
NM_001081370,Shank2,0,0,3.1505,1.1368,0,1.0993,0.2784,0.3526,0,0,0,0,0,0,2.5114,0.948
NR_106151,Mir7683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001166031,Mrps2,212.236,142.5086,62.8696,113.6004,141.7744,149.516,33.1268,10.8389,32.71,64.1434,54.2687,46.5702,51.1628,350.5164,9.0401,3.791
NM_001145919,Ythdf3,115.765,192.3845,30.059,79.8837,85.8971,89.7834,30.3417,44.5155,69.6764,354.1845,203.8434,133.048,277.1484,125.4236,15.0661,5.687
NM_201390,Plec,906.828,2327.1678,300.9522,211.6902,336.9609,283.2801,100.4185,102.3757,225.1398,775.3215,583.7426,693.4874,1394.3205,142.3099,13.5591,12.321
NM_001081332,Slc9a5,77.177,2.8503,17.1952,18.9388,13.2707,10.6263,4.4544,3.2285,2.6883,41.8346,1.3239,3.326,8.5298,4.0188,3.0136,1.896
NM_001040459,Shroom4,28.941,51.3038,2.756,0.3785,2.793,0.3665,0.1856,0.7045,0.2239,0,0,0.8318,0,1.607,0.5025,0
NR_038019,Gm20110,0,5.7003,1.312,1.1356,0,0,0.0928,0.235,1.1203,5.5788,2.6475,2.4948,4.2632,0,2.5116,1.896
NM_001113474,Lair1,9.647,72.68,23.3631,29.9151,60.761,97.4741,167.7506,104.509,105.5196,27.8889,21.1785,42.4102,498.8813,58.6866,7.5347,11.373
NM_013661,Sema5b,38.588,28.5018,13.3826,12.5009,6.9841,6.596,4.8254,1.6047,2.9121,0,5.2949,5.8207,0,13.6723,10.5488,0
NM_178098,4930486L24Rik,125.412,47.0273,10.2345,14.766,9.0798,2.5644,2.9688,0.8996,0.2239,0,19.8529,29.1045,204.6823,2.4118,1.0046,0
NR_026733,3110039M20Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_153077,Il1f10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_029465,Clec4g,0,0,0,0,0,0,0.4636,0.9591,3.8088,0,0,0,0,0,0,0
NM_178621,Phyhipl,0,1.4251,0.5248,0,0,0,0,0,0,2.7881,0,0,0,0,0,0
NM_001253717,Atg7,347.296,406.147,143.5792,119.6631,157.1472,180.3003,132.3213,213.9282,201.8454,273.312,124.4244,126.3877,332.6018,237.1868,75.8369,26.538
NM_013717,B9d1,67.53,5.7003,15.2202,28.3972,9.0787,4.7643,2.6908,0.7826,0.224,19.5184,3.9702,5.8207,8.5262,36.1789,1.004,1.896
NM_028892,Spag17,9.647,38.4769,13.5146,2.2725,0.6983,0.7328,1.1134,1.1174,2.6877,2.7893,0,0,0,4.0201,7.0331,1.896
NM_027886,Stk11ip,260.472,62.7036,69.814,109.4338,85.5552,64.8669,38.5091,24.0871,42.3409,326.2715,95.3069,74.0059,179.0879,132.6443,26.6188,18.956
NM_001284329,Lin7a,0,1.4251,2.2306,0,0,0,0,0.0391,0,0,0,0,0,0,0,0
NM_021474,Efemp2,0,2.8503,0.1312,1.1358,0.3491,1.099,10.6686,1.7411,0.8959,0,0,1.6627,12.793,0.8048,2.0086,0
NM_134060,Slc35b3,77.177,76.9551,23.4919,32.1802,36.6681,36.2799,11.7842,16.9908,20.3884,167.334,193.2561,145.5058,149.2304,78.7878,7.03,1.896
NM_207556,Olfr592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_023060,Eefsec,675.298,960.5041,175.0792,227.5891,258.056,249.5614,73.6775,73.1236,46.1513,532.6541,345.4856,297.6732,281.4221,574.014,59.764,15.164
NM_153176,Spg7,646.356,709.6915,204.0665,268.868,257.0036,207.0552,132.2257,60.8317,96.1087,627.4905,328.2751,308.4986,434.8999,632.7477,287.279,115.629
NM_013843,Zfp53,202.589,96.9055,44.624,48.0787,68.7955,60.4673,23.1048,33.8604,62.5059,245.4347,315.0353,310.1364,358.1635,55.4675,9.5442,4.739
NM_011398,Slc25a14,9.647,9.9753,9.0556,13.6297,11.1732,9.8945,3.4337,2.9391,6.7212,33.4629,13.2367,19.1262,76.7468,33.7644,2.0084,0.948
NR_029804,Mir33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_029999,Lbh,656.003,151.0579,146.0538,229.8528,186.1256,153.1766,160.4177,136.491,275.5577,931.4115,464.6037,497.2493,605.4355,39.4006,52.7389,29.381
NM_013776,Tcl1b5,0,0,0.656,0,0,0,0,0,0,0,0,0,0,0,0,0.948
NM_007430,Nr0b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_026344,Dph2,289.413,85.5055,65.752,110.1987,109.6482,91.981,21.4366,9.157,19.0414,181.2601,93.9852,92.2978,115.1234,211.4782,9.542,2.843
NM_199145,3110062M04Rik,260.472,195.2368,56.0291,97.7095,88.6994,61.1976,42.3135,45.3287,22.6263,220.3096,46.3297,45.7302,98.0692,225.9644,72.8233,44.546
NM_146463,Olfr1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_025545,Aptx,231.531,52.7279,39.2385,49.9889,38.763,47.2754,25.8869,18.7779,20.8351,86.4466,38.3874,41.5703,93.7974,89.2424,12.5583,3.791
NM_007641,Ms4a1,19.294,74.1029,7.0848,5.3001,3.4937,1.4656,2.5051,28.995,3.3608,4715.9957,86.0381,24.1125,25.584,0,45.1983,36.963
NM_011015,Orc1,125.412,62.7036,30.8421,38.2473,59.3657,94.5451,18.0028,2.0361,7.3921,5.5764,1.3234,8.3162,0,259.7142,372.6552,131.741
NM_008294,Hsd3b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001081169,Aspg,0,0,0,0,0,0,0.0928,0,0,0,0,0,0,0,0,0
NM_026496,Grhl2,0,8.5504,8.2657,0,0,0.7331,0,0.0391,0.448,0,0,0,0,0,1.5071,0
NM_001040072,Nynrin,96.471,123.9812,26.1159,17.7949,17.8114,22.7198,3.8982,0.1565,1.3443,5.5764,1.3234,2.4947,0,9.6497,0.5025,0
NM_178869,Ttll1,77.177,18.5261,12.8583,25.7518,18.507,16.1243,6.2178,5.1137,4.0325,27.8855,6.618,10.8086,34.1136,77.9754,15.5686,3.791
NM_010401,Hal,0,2.8501,1.9681,0.3785,0.6983,4.3974,3.4342,3.4114,4.9279,2.7881,0,5.8202,0,0,0.5025,0
NM_001163850,Tbc1d24,115.765,168.1595,24.9363,36.7294,63.2096,55.3346,21.438,11.2259,12.9939,13.941,3.9712,6.6525,0,210.6657,19.0843,8.53
NM_008725,Nppa,0,0,0.1312,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001253865,Tcf12,993.652,694.0146,158.6701,278.3049,297.8764,249.9286,57.2569,64.3218,73.0357,956.562,702.8713,733.3984,686.4938,621.4794,125.5633,32.224
NR_106134,Mir3569,0,0,0.1312,0,0,0.7331,0,0,0,0,0,0.8318,0,0,0,0
NM_001160414,Wfdc9,0,0,0.2624,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_016893,Fut8,1167.3,1115.8434,195.0478,267.6775,657.194,644.2433,74.0583,44.9418,60.4868,170.1212,129.7167,197.0704,268.6155,373.0766,50.7266,11.373
NM_011810,Faim,684.945,121.1317,100.6563,153.0068,141.0719,142.9242,79.2404,29.6077,96.3277,270.5156,140.3083,104.7735,238.7717,202.6295,11.5512,13.269
NM_029482,4930579G24Rik,125.412,51.3029,42.1239,55.2863,65.9976,82.8191,24.4093,4.6987,12.0972,8.3645,7.9417,21.6227,29.8454,178.5017,162.7283,45.493
NM_023733,Crot,106.118,98.3317,28.6156,49.9728,69.4881,58.6314,15.497,20.2485,27.5558,139.4305,90.0082,96.4584,289.9605,81.9939,3.5155,0
NM_182939,Ppp4r2,86.824,88.3543,33.6036,32.5622,64.6012,75.123,16.8883,25.0901,25.7639,128.2972,103.2398,113.0827,183.3388,107.7328,47.7114,22.747
NM_011402,Slc34a2,0,37.0512,1.8368,0,0.3491,0,0.1856,0,0,0,0,0,0,0,0,0
NM_009060,Rgn,0,0,0,0,0.349,0.7329,0,0,0,0,0,0,0,0,0,0
NM_001136076,P4ha2,0,0,1.1811,0,0,0,0.835,0.1761,0.6718,0,7.9427,0,0,8.0454,0,0
NM_001033799,4930428D18Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001081284,Gm12695,0,0,1.968,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_001005511,Lmtk3,9.647,0,2.7552,0.7571,1.3968,0.7331,1.1133,0.8805,1.1202,0,0,0,0,0.8035,0.5025,0.948
NM_176830,Leprel4,9.647,28.5018,2.3617,2.2713,0.3495,0,1.1134,0.5868,0,0,0,3.3257,34.1136,0.8048,0,0.948
NM_001177878,Phka2,279.766,377.6453,170.752,177.2141,314.639,323.2133,73.1288,35.8574,142.0369,142.2427,50.3003,80.6558,285.6853,334.456,99.4368,31.277
NM_001288620,Crhr2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_008106,Opn1mw,0,0,0.1312,0,0,0,0.2785,0,0,0,0,0,0,0,0,0
NR_045064,4930556M19Rik,67.53,54.1541,3.5428,0.7576,5.5877,1.0993,0.8353,0,0.448,0,0,0,0,4.0213,0.5019,0
NM_001283047,Abl1,1167.3,427.524,187.7867,249.5436,288.4306,231.9726,133.2421,70.4355,106.6396,351.3755,215.7528,195.4135,345.3829,440.6463,69.3079,28.433
NR_002840,Gas5,395.531,652.6895,247.5139,297.2739,443.443,409.3614,55.689,22.0349,69.2249,421.1264,252.8239,209.5373,153.5004,1177.8104,101.4651,35.068
NM_009520,Wnt2b,0,0,1.0496,0.3785,0,0.3665,0,0.0589,0,0,0,0,0,0,0,0
NM_023146,Ranbp17,67.53,163.8847,25.1959,34.8347,45.744,37.7421,8.0732,2.505,5.1524,13.9434,11.9125,4.1574,17.0542,123.8088,35.1564,14.217
NM_028865,Mettl23,356.943,178.1365,55.5128,90.1285,79.6164,61.565,34.5186,17.8155,34.7229,161.7453,117.8086,177.9397,119.3851,296.6597,55.7497,10.426
NR_045520,Lmf1,511.297,186.685,121.0145,91.637,122.573,111.7688,57.4389,24.8446,80.1995,211.9382,113.8368,122.2309,213.1806,135.8677,10.0461,2.843
NM_147115,Olfr578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_030187,Ak7,19.294,19.9508,15.8757,1.1356,0,2.932,0.6494,0.8019,0.6721,8.3669,9.2658,15.8019,4.2632,9.647,1.0046,2.843
NM_172699,Foxj3,106.118,74.1051,30.9711,35.9733,32.8265,28.9516,12.527,14.2469,11.8726,75.2975,59.5639,59.0353,140.711,58.7022,18.5832,8.53
NM_001011530,Olfr723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_020032,Poll,144.707,200.9361,110.7797,104.1221,109.3034,87.9524,20.8787,12.6494,22.8506,125.4963,37.0635,48.2281,76.7536,94.063,7.0331,0.948
NM_030147,Brd8,752.474,434.6478,184.774,308.9997,294.0281,221.3379,97.0698,72.5535,92.0777,582.86,295.1753,214.5418,434.9121,512.9485,492.2196,142.167
NR_045454,B230119M05Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_133350,Mapre3,57.883,38.478,4.5924,9.4656,0.6986,2.1988,9.1826,6.1035,1.1202,19.5231,26.4713,24.1137,29.8504,0,3.5157,3.791
NM_001243758,Pde2a,3588.724,178.1369,61.2847,629.6143,49.9327,104.8065,142.279,280.1065,52.4181,493.6138,201.1897,575.4479,1765.2146,31.3606,9.5442,7.582
NM_026515,2810417H13Rik,1630.361,297.845,226.2794,437.0334,563.9317,418.8764,118.8932,21.3031,68.9994,50.1932,6.6184,21.6221,12.793,571.6259,703.6243,212.302
NM_010018,Dao,0,19.9506,0,0,0,0,0.9276,3.9713,0,8.3657,0,0,8.5298,0,0,0
NM_177790,Zfp385c,0,0,1.3121,1.8932,0,0,0.1857,0.098,0.8959,2.7881,0,0,0,0,1.0046,0
NM_145972,BC027231,57.883,51.3032,12.8589,17.7996,32.127,31.5134,7.424,5.6932,8.9617,19.5208,31.77,21.6189,12.791,70.744,4.0187,0
NM_027411,Spdl1,270.119,74.1051,36.2154,55.6745,53.7773,43.2419,21.6234,9.08,14.3359,19.5208,3.9702,11.6389,4.2632,131.8618,247.6009,111.838
NM_001243192,Serpinb6a,279.766,135.3816,45.8011,123.0939,59.018,43.9768,350.7706,99.4546,29.5754,225.8828,162.8139,130.5419,362.4491,71.5578,71.8187,26.538
NM_001204916,H60c,0,0,0.2624,0,0,0,0,0.1175,0,0,0,0,0,0,0,0
NM_176839,Abcc5,38.588,18.5259,7.6122,7.9496,9.777,5.8633,22.3613,7.698,13.6664,11.1562,9.2661,17.4607,21.3208,66.7358,12.052,0
NM_178606,Reep3,588.474,359.119,137.0138,176.0737,167.967,162.3403,203.6644,245.8887,255.6216,825.4984,287.2299,271.0618,494.6201,205.0478,51.7307,28.433
NM_007852,Defa6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_010255,Gamt,48.236,37.0512,24.155,12.1175,38.4123,68.5266,24.9641,4.9143,49.7323,11.1562,0,0,8.5262,43.4232,3.0136,0
NM_025410,Lage3,453.414,123.9831,88.0579,116.6311,108.6009,102.2455,38.3284,12.6259,24.8653,66.9258,34.4172,47.3996,85.2798,231.5339,56.2523,23.694
NM_001252628,Cdh16,0,0,0.1312,0,0,0,0,0,0,0,0,0,0,0,0,0
NR_045856,4933433F19Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM_010447,Hnrnpa1,9.647,8.5506,5.9058,9.845,10.8257,6.9637,1.2063,0.3521,0.4481,11.1553,1.3234,1.6635,0,17.687,2.009,0.948
NM_029791,Bicd2,279.766,270.7686,91.4676,113.2275,121.1785,116.1671,71.3598,37.4481,78.4067,390.4589,181.3506,133.0479,298.4711,238.7755,335.5042,108.994
NM_183191,Plch1,0,8.5508,1.7063,0,0.3494,0.3664,0.0929,0.1761,0.2241,0,0,0,0,0.8035,0.5025,0
